anime_id,name,genre,type,episodes,rating,members,user_id,user_rating
983,Cosplay Complex: Extra Identification,Comedy,OVA,1,5.9,2145,733,5
3499,DinoZone,"Adventure, Sci-Fi, Shounen",OVA,5,5.9,636,497,-1
1927,Gakuen Tokusou Hikaruon,"Action, Martial Arts, School, Super Power",OVA,1,5.9,1068,6515,5
32755,Gregorio,Music,Music,1,5.9,89,12431,4
28439,Hatsune Miku x Tetsuya Nomura,Music,Special,1,5.9,1232,3127,5
30080,Inishie no Megami to Houseki no Ite,Action,ONA,1,5.9,143,12431,3
27503,Karen Senki,"Action, Sci-Fi",ONA,11,5.9,8697,17,4
2525,Kekkou Kamen,"Comedy, Ecchi",OVA,4,5.9,2344,508,10
8619,Ladies versus Butlers! Tokuten Disc Music Clip,"Ecchi, Music",Special,1,5.9,5676,5,2
16183,Lupin Shanshei,"Comedy, Parody",OVA,10,5.9,582,3569,3
26085,Military!,"Comedy, Ecchi, Military, Seinen, Slice of Life",TV,12,5.91,19761,17,3
2731,Shishunki Bishoujo Gattai Robo Z-MIND,"Action, Mecha, Parody",OVA,6,5.9,333,23066,5
7985,Taiyou no Hou: El Cantare e no Michi,"Fantasy, Historical",Movie,1,5.9,332,34386,3
31972,Tang Lang Bu Chan,Historical,Movie,1,5.9,112,49322,9
5270,All That Gundam,"Action, Mecha, Sci-Fi",Special,1,5.89,2760,2549,2
30382,Aquarion Logos,"Action, Comedy, Drama, Fantasy, Mecha, Romance, Sci-Fi",TV,26,5.89,11756,294,7
7786,Arabian Nights: Sindbad no Bouken,"Action, Adventure, Fantasy",Movie,1,5.89,550,3500,6
20705,Baka Misérables,"Music, Parody",ONA,3,5.89,169,44929,6
24637,G-On Riders Special,"Comedy, Ecchi, Sci-Fi",Special,1,5.89,302,3597,6
2365,Grandeek,"Adventure, Fantasy, Magic",OVA,1,5.89,896,3204,6
4540,Gundam: Mission to the Rise,"Action, Mecha, Sci-Fi",Special,1,5.89,2710,1530,6
2308,Lime-iro Ryuukitan X,"Drama, Ecchi, Harem, Historical, Mecha, Supernatural",TV,13,5.89,2009,8221,5
7807,Mahou Shoujo Lalabel: Umi ga Yobu Natsuyasumi,"Comedy, Magic, Shoujo, Slice of Life",Movie,1,5.89,360,5700,7
16377,Peeping Life: The Perfect Extension,"Comedy, Slice of Life",OVA,10,5.89,245,48766,-1
574,Rean no Tsubasa,"Fantasy, Mecha, Sci-Fi",ONA,6,5.89,2228,4793,-1
33366,Toukiden 2,"Action, Demons",ONA,3,5.89,199,22394,5
12399,Touyama Sakura Uchuu Chou: Yatsu no Na wa Gold,"Action, Sci-Fi",OVA,1,5.89,199,11359,7
32454,Usakame,"Comedy, Shounen, Sports",TV,12,5.89,5941,271,7
10904,Waza no Tabibito,"Adventure, Fantasy",Movie,1,5.89,474,18931,7
9365,Wellber no Monogatari: Kanashimi no Senshi Galahad no Banka,"Action, Adventure, Comedy, Fantasy",OVA,1,5.89,472,1191,5
32853,7-kakan.,Music,Music,1,5.88,143,12431,3
31710,Divine Gate,"Action, Fantasy, Sci-Fi",TV,12,5.88,83271,43,6
8526,Honey Tokyo,Sci-Fi,ONA,1,5.88,1410,4814,6
19185,HORIZON feat. Hatsune Miku,Music,Music,1,5.88,1297,244,10
1775,Jikuu Tenshou Nazca,"Action, Adventure, Drama, Fantasy, Magic",TV,12,5.88,3080,1426,5
2599,Juusenki L-Gaim I: Pentagona Window + Lady Gyabure,"Action, Adventure, Drama, Mecha, Sci-Fi, Shounen, Space",OVA,1,5.88,409,11113,5
15391,Kagaku na Yatsura,"Comedy, Ecchi, Romance, School, Sci-Fi, Seinen",OVA,1,5.88,10812,13,-1
13373,Kyoto Animation: Hana-hen,Slice of Life,Special,1,5.88,2483,294,6
31830,lilac (bombs Jun Togawa),Music,Music,1,5.88,175,12431,4
29757,Mori no e,"Kids, Music",Music,1,5.87,202,12431,3
19237,Nimrod,"Fantasy, Music",Music,1,5.88,296,12431,3
5492,Platonic Chain: Web,"Sci-Fi, Slice of Life",Special,1,5.88,322,4776,4
1712,Shin Seiki Den Mars,"Mecha, Sci-Fi, Shounen",TV,13,5.88,556,6771,5
1743,Super Milk-chan,"Action, Comedy, Parody, Sci-Fi",TV,14,5.88,2476,3615,-1
9667,Super Speed,Music,Music,1,5.88,691,6299,8
5662,Suteneko Tora-chan,Music,Movie,1,5.88,615,3152,8
9521,Tie Shan Gongzhu,"Action, Adventure, Fantasy",Movie,1,5.88,347,7081,7
7248,Top wo Nerae! Gunbuster Specials,"Mecha, Space",Special,3,5.88,3095,1960,5
1076,Wizardry,"Action, Adventure, Fantasy",OVA,1,5.88,991,5332,7
1692,_Summer,"Drama, Harem, Romance",OVA,2,5.88,7051,1,-1
3843,Ali Baba to 40-hiki no Touzoku,"Action, Fantasy",Movie,1,5.87,602,6146,8
1586,Aoi Umi no Tristia,"Adventure, Mecha",OVA,2,5.87,2279,3605,5
4908,Bihada Ichizoku,"Drama, Parody, Shoujo",TV,12,5.87,2777,447,5
30199,Hakimono to Kasa no Monogatari,Music,Music,1,5.87,108,12431,5
8920,Inuki Kanako Zekkyou Collection: Gakkou ga Kowai!,Horror,OVA,1,5.87,418,13954,7
12723,Loups=Garous Pilot,"Mystery, Sci-Fi, Thriller",Special,1,5.87,622,2951,8
8231,Princess Lover!: Magical Knight Maria-chan,"Magic, Parody",Special,6,5.87,5960,294,6
12907,Sekiei Ayakashi Mangatan,"Fantasy, Historical, Supernatural",ONA,3,5.87,2615,750,7
21773,Sugar*Soldier,Shoujo,Special,3,5.87,6738,342,-1
5372,Aura Battler Dunbine OVA,"Adventure, Mecha, Sci-Fi",OVA,3,5.86,972,6771,7
30091,Chaos Dragon: Sekiryuu Seneki,"Action, Fantasy, Supernatural",TV,12,5.86,62257,43,6
1992,Chou Kousoku Gran Doll,"Action, Comedy, Mecha, School",OVA,3,5.86,837,4969,8
9502,Egao no Hana,Music,Music,1,5.86,670,5603,-1
23259,Gundam: G no Reconguista,"Action, Mecha, Sci-Fi, Space",TV,26,5.86,16538,234,7
31769,Kojiki: Hyuuga-hen,Historical,Movie,1,5.86,148,13954,3
2278,Mahou Yuugi 3D,"Comedy, Magic",OVA,1,5.86,1148,6417,6
6907,Mikan-Seijin,Comedy,TV,26,5.86,258,11359,5
20667,Mobile Suit Gundam: Zeonic Front - Indignation of Zeon.,"Mecha, Military",Special,1,5.86,785,1530,6
3328,School Days: Magical Heart Kokoro-chan,"Comedy, Ecchi, Magic",OVA,1,5.86,28812,17,-1
23595,Seihou Tenshi Angel Links Special,"Comedy, Sci-Fi, Space",Special,1,5.86,310,48766,-1
21009,Sekai de Ichiban Tsuyoku Naritai! Specials,"Action, Ecchi, Sports",Special,6,5.86,3712,943,7
28631,Studio Khara vs. CyberConnect2 Gachinko! Animation Taiketsu!,Action,ONA,2,5.86,217,12431,5
6607,Superflat First Love,"Adventure, Fantasy",Special,1,5.86,2433,553,5
21775,Yugami-kun ni wa Tomodachi ga Inai,"Comedy, Romance, School, Slice of Life",ONA,2,5.86,858,342,-1
3430,Blame! Prologue,"Action, Mecha, Sci-Fi",OVA,2,5.85,4703,160,7
29585,Chikotan,"Music, Psychological",Movie,1,5.87,145,7081,7
17267,Futari wa Milky Holmes,"Comedy, Mystery, Super Power",TV,12,5.85,6303,478,7
1933,Growlanser IV: Wayfarer of the Time,Action,OVA,1,5.85,931,6560,-1
10958,High Score,"Comedy, Shoujo",TV,8,5.85,4894,567,7
31300,Irodorimidori: Change Our Mirai!,Music,Music,1,5.85,721,611,-1
1271,Kyoukasho ni Nai!,"Comedy, Ecchi",OVA,2,5.85,2237,1497,1
21421,Mahou Shoujo Taisen,Magic,TV,26,5.85,12783,17,2
15937,Monster Farm 5: Circus Caravan OVA - Kessei!! Orcoro Circus,"Action, Fantasy, Shounen",OVA,1,5.85,302,48766,-1
9826,Okubyou na Venus,Music,OVA,1,5.85,223,12431,3
4103,Oval x Over,Cars,OVA,1,5.85,557,5053,-1
3736,Parappa the Rapper,"Comedy, Fantasy",TV,30,5.85,1199,1465,-1
23029,Popful Mail,"Comedy, Fantasy, Music",Music,1,5.85,166,12431,5
3821,Portable Kuukou,"Music, Sci-Fi",Music,1,5.85,1515,6100,5
2522,Rakushou! Hyper Doll,"Adventure, Comedy, Magic, Sci-Fi, Shounen",OVA,2,5.85,937,753,5
2311,Shounen Kenya,Adventure,Movie,1,5.85,816,5664,-1
31073,Show By Rock!!: Plasmagica na Gogo,Comedy,ONA,3,5.85,469,5705,-1
1766,Youseiki Suikoden,"Action, Fantasy, Martial Arts",OVA,1,5.85,1240,5705,-1
10813,Alps no Shoujo Heidi Pilot,"Comedy, Drama, Slice of Life",Special,1,5.84,419,2731,3
16169,Choboraunyopomi Gekijou Ai Mai Mii,"Comedy, Slice of Life",TV,13,5.83,16846,54,-1
4967,Choujin Locke: Mirror Ring,"Action, Sci-Fi, Super Power",OVA,1,5.84,391,11245,7
30967,Chuumon no Ooi Ryouriten (1993),"Fantasy, Horror, Supernatural",Movie,1,5.83,238,22470,-1
31467,Grendizer Giga,"Action, Mecha",ONA,1,5.84,207,53492,5
2876,Hoshi no Orpheus,"Fantasy, Kids",Movie,1,5.84,310,23066,5
17387,Imokawa Mukuzo: Genkanban no Maki,Comedy,Movie,1,5.83,208,27341,-1
5878,Love Position: Halley Densetsu,"Fantasy, Sci-Fi",OVA,1,5.84,398,11359,8
4104,Mini Moni the TV,Comedy,TV,15,5.84,273,7368,5
4929,Next Senki Ehrgeiz,"Action, Mecha, Sci-Fi",TV,12,5.84,472,6771,5
33213,Onizushi,"Comedy, Demons",ONA,3,5.84,153,13954,3
6513,Ravex in Tezuka World,"Music, Space",OVA,1,5.84,620,4093,7
15127,Sakura Taisen: Kanadegumi,Shoujo,OVA,1,5.84,1630,1497,5
10373,Soul Link Picture Drama,"Romance, Sci-Fi",Special,3,5.84,603,2951,7
4718,AIKa: Special Trial,Ecchi,Special,1,5.83,4116,363,6
281,Akane Maniax,"Comedy, Mecha, Romance",OVA,3,5.83,13988,160,7
11087,Awake,"Action, Mecha, Parody, Sci-Fi",Special,2,5.83,276,12431,2
13041,Battle Break,"Action, Kids",ONA,1,5.83,189,12431,4
3625,Battle Royal High School,"Action, Horror, Martial Arts, Super Power, Supernatural",OVA,1,5.83,2899,1281,9
13407,Doudou,Fantasy,OVA,2,5.83,234,6869,6
8554,Hashire Melos,"Drama, Historical",Special,1,5.83,338,11359,5
13249,Lupin VIII,"Adventure, Comedy, Shounen",Special,1,5.83,1166,3569,4
33549,Mame-Mofu Collab Animation,Comedy,ONA,1,5.83,119,32783,7
21427,Minna Atsumare! Falcom Gakuen,"Comedy, Parody, School, Seinen",TV,13,5.83,3175,342,-1
1936,Misute♡naide Daisy,"Comedy, Romance, Sci-Fi",TV,12,5.83,720,5144,7
3496,Ougon no Hou: El Cantare no Rekishikan,"Fantasy, Historical",Movie,1,5.83,308,34386,4
31549,Peeping Life TV: Season 1??,"Comedy, Slice of Life",TV,12,5.83,1573,342,-1
21771,Romantica Clock,Shoujo,Special,3,5.83,8491,21,5
16247,Satsujin Kippu wa Heart-iro,"Mystery, Shoujo",OVA,1,5.83,209,13954,6
32564,Tokiwa Kitareri!!,"Action, Magic, Shounen",Special,1,5.83,176,342,-1
30920,Utopa,Sci-Fi,Movie,1,5.83,590,3391,-1
5232,Band of Ninja,Action,Movie,1,5.82,748,22434,6
10375,Denshinbashira no Okaasan,Drama,Movie,1,5.82,224,4696,10
4147,Doggy Poo,"Fantasy, Kids",Movie,1,5.82,2212,2143,7
21821,Fuuun Ishin Dai☆Shogun,"Action, Historical, Mecha",TV,12,5.82,15758,17,1
9053,Ice Movie,"Action, Military, Sci-Fi",Movie,1,5.82,804,510,7
13309,Kyoto Animation: Hoshi-hen,Fantasy,Special,1,5.82,2295,294,6
33274,Onara Gorou,Comedy,TV,13,5.82,5117,2293,7
13427,PES: Peace Eco Smile,"Slice of Life, Space",ONA,7,5.82,2487,1497,4
611,Platonic Chain,"Sci-Fi, Slice of Life",TV,24,5.82,1091,4776,4
16251,Shinkai no Kantai: Submarine 707,"Action, Adventure, Military, Sci-Fi",OVA,1,5.82,299,7249,7
6038,Transformers Zone,"Mecha, Sci-Fi",OVA,1,5.82,791,572,2
1183,Variable Geo,"Action, Ecchi, Martial Arts, Shounen, Super Power",OVA,3,5.82,1999,3615,-1
1442,Alexander Senki,"Action, Adventure, Fantasy, Historical, Sci-Fi, Supernatural",TV,13,5.81,4014,1591,7
16936,Boku no Imouto wa &quot;Osaka Okan&quot;: Haishin Gentei Osaka Okan.,Comedy,ONA,1,5.81,2738,1145,-1
695,Canvas: Sepia-iro no Motif,"Comedy, Romance, Slice of Life",OVA,2,5.81,5464,1223,6
9629,Cyborg 009: The Reopening,"Action, Adventure, Mecha, Sci-Fi, Shounen",Special,1,5.81,971,3905,8
17513,Diabolik Lovers,"Harem, School, Shoujo, Vampire",TV,12,5.81,107960,7,7
11511,Evidence,Music,Music,1,5.81,705,8982,4
25943,Hacka Doll,Fantasy,Special,2,5.81,2961,271,6
8659,I&#039;m Here with You,"Kids, Music",Music,1,5.81,327,8446,-1
1831,Iczer-Girl Iczelion,"Action, Adventure, Sci-Fi",OVA,2,5.81,1194,4843,8
31310,Ishikeri,Comedy,Movie,1,5.81,207,4552,7
6266,Joseito,"Drama, School, Slice of Life",OVA,1,5.81,774,7340,7
31377,Kataribe Shoujo Honoka,"Slice of Life, Supernatural",ONA,1,5.81,241,9005,5
1058,Kidou Shinsengumi Moeyo Ken,"Adventure, Comedy, Historical",OVA,4,5.81,1114,5056,9
2078,Landlock,"Adventure, Fantasy, Sci-Fi",OVA,2,5.81,965,6384,4
21715,Makkuramori no Uta,Music,Music,1,5.81,117,12431,3
625,Moekan The Animation,"Comedy, Romance",OVA,3,5.81,1859,1145,-1
619,Ninja Ryuukenden,"Adventure, Demons, Drama, Sci-Fi, Shounen, Supernatural, Thriller",OVA,1,5.81,2281,1146,-1
2767,Taneyamagahara no Yoru,"Fantasy, Kids, Psychological, Slice of Life",Movie,1,5.81,2428,750,5
6947,Uchurei!,"Comedy, Sci-Fi, Slice of Life",TV,12,5.81,864,5838,7
1411,VS Knight Lamune &amp; 40 Fresh,"Adventure, Comedy, Ecchi, Mecha, Sci-Fi, Space",OVA,6,5.81,1381,346,6
5330,Alice in Cyberland,Action,OVA,1,5.8,605,6771,5
2056,Cosmo Police Justy,"Action, Sci-Fi, Shounen, Space, Super Power, Supernatural",OVA,1,5.8,970,4814,6
33912,Gakuen Handsome: Haitoku no Lesson,"Comedy, Music",Music,2,5.79,316,13954,4
21267,Go! Go! 575,Slice of Life,TV,4,5.8,7755,547,7
13693,Ippatsu Hicchuu!! Devander,"Action, Mecha, Parody, Sci-Fi, Super Power",OVA,1,5.8,316,7249,7
17293,Love Like Aliens,"Action, Music, Sci-Fi",Music,1,5.8,567,1043,4
22293,Mahou no Yousei Persia: Escape!,Music,Music,1,5.8,192,12431,4
32438,Mayoiga,"Drama, Horror, Mystery, Psychological",TV,12,5.8,117090,17,3
10520,Nurse Witch Komugi-chan Magikarte Z Special,"Comedy, Parody",Special,1,5.8,1227,1130,2
10735,Planetes Picture Drama,"Comedy, Sci-Fi, Space",Special,9,5.8,1205,958,6
2094,Relic Armor Legaciam,"Action, Mecha, Sci-Fi",OVA,1,5.8,686,6771,6
19469,Saiki Kusuo no Ψ-nan,"Comedy, School, Shounen, Supernatural",ONA,1,5.81,3584,2555,-1
32595,Seisen Cerberus: Ryuukoku no Fatalités,"Adventure, Fantasy",TV,13,5.8,49394,43,5
9561,Shokupan Mimi,Comedy,TV,12,5.8,803,10194,9
31966,Sword Gai,"Action, Seinen, Supernatural",ONA,1,5.8,210,1287,8
6835,Umi no Mizu wa Naze Karai,Historical,Movie,1,5.8,531,4482,9
1342,Violence Jack: Jigoku Gai-hen,"Action, Drama, Horror",OVA,1,5.8,3456,798,6
5053,Ai City,"Action, Sci-Fi, Super Power",Movie,1,5.79,1513,798,7
7453,AIKa Zero Picture Drama,Ecchi,Special,3,5.79,2554,363,6
8669,Ano Koro no Namida wa,"Music, Slice of Life",Music,1,5.79,401,20230,-1
2837,Ariel Deluxe,"Action, Comedy, Mecha, Sci-Fi",OVA,2,5.79,615,6771,6
19233,Around,Slice of Life,Movie,1,5.79,468,12431,6
4458,Bavel no Hon,Kids,Special,1,5.79,1906,4993,8
8628,Chains &amp; Rings,"Fantasy, Music",Music,1,5.79,687,7114,7
3684,Dimension Loop,Sci-Fi,OVA,1,5.79,1805,3017,5
32608,Endride,"Adventure, Fantasy",TV,24,5.79,38223,43,8
32618,Hietsuki Bushi,"Fantasy, Music, Sci-Fi",Music,1,5.79,103,12431,2
31252,"Korekarasaki, Nando Anata to.","Music, Slice of Life",Music,1,5.79,370,12431,5
4058,Makyou Gaiden Le Deus,"Action, Adventure, Mecha, Sci-Fi",OVA,1,5.79,671,7366,7
21055,Mission School,"Music, School",Music,1,5.79,243,12431,4
8697,Mizutori,Music,Music,1,5.79,275,11080,7
9741,Nana to Kaoru,"Comedy, Ecchi, Romance, Seinen",OVA,1,5.79,12919,5,2
816,Nanako Kaitai Shinsho,"Comedy, Mecha, Military, Sci-Fi",OVA,6,5.79,6733,1180,2
2529,Princess Minerva,"Adventure, Comedy, Fantasy, Parody",OVA,1,5.79,805,4834,7
25873,Toukiden Kiwami,"Action, Fantasy, Martial Arts",ONA,1,5.79,518,372,-1
991,Usagi-chan de Cue!!,"Action, Comedy, Ecchi, Magic, Romance",OVA,3,5.79,3276,4882,7
5926,Antique Heart,"Magic, Mystery, School",OVA,1,5.78,616,3391,-1
8898,Circuit Angel: Ketsui no Starting Grid,Action,OVA,1,5.78,424,7366,7
5647,Doukyuusei 2 (OVA) Special: Sotsugyousei,"Ecchi, Harem, School",OVA,3,5.78,526,5831,-1
10463,Exper Zenon,"Action, Sci-Fi",Movie,1,5.78,623,11359,9
30463,Kyoufu Shinbun (2014),"Demons, Fantasy, Horror, Supernatural",ONA,16,5.78,640,34804,-1
20713,Mai Zhu,"Comedy, Historical",Movie,1,5.78,180,12431,5
2081,Makeruna! Makendou,"Comedy, Magic, Shounen",OVA,1,5.78,555,6560,-1
29825,Onnanoko tte.,"Comedy, Shoujo, Slice of Life",Special,4,5.78,171,53492,6
11661,Robo to Shoujo (Kari),"Action, Comedy, Mecha, Sci-Fi",ONA,9,5.78,1031,478,7
13141,Shibainuko-san,Comedy,TV,26,5.78,6204,2640,5
7314,Yona Yona Penguin,"Adventure, Fantasy, Kids",Movie,1,5.78,469,22470,1
19945,Zoku Natsume Yuujinchou: 3D Nyanko-sensei Gekijou,Comedy,Special,5,5.78,3265,123,10
30234,1989,"Music, Space",Music,1,5.77,374,9887,8
8643,Asatte Dance,"Comedy, Drama, Ecchi, Romance, Seinen",OVA,2,5.77,534,10837,-1
5648,Bouken Shite mo Ii Koro,"Comedy, Seinen",OVA,3,5.77,369,20171,5
3127,California Crisis: Tsuigeki no Juuka,"Action, Adventure, Comedy",OVA,1,5.77,1604,4747,8
5237,Compiler Festa,"Action, Drama, Sci-Fi",OVA,1,5.77,455,7261,-1
10313,Dallos Special,Fantasy,Movie,1,5.77,301,11359,6
4042,Hanappe Bazooka,"Action, Comedy, Ecchi, Magic, School",OVA,1,5.77,1164,6773,-1
33011,Kaijuu Girls: Ultra Kaijuu Gijinka Keikaku,"Comedy, Fantasy, Parody",ONA,12,5.99,3251,954,8
10391,Kuragehime: Soreike! Amars Tankentai,"Adventure, Comedy, Josei",Special,6,5.77,6115,46,8
6667,Love to Live By,Music,Music,1,5.77,911,5950,-1
6184,Makaryuudo Demon Hunter,"Demons, Supernatural",OVA,1,5.77,668,7340,3
11269,Maken Liner 0011 Henshin Seyo!,"Action, Mecha, Sci-Fi",Movie,1,5.77,238,23066,4
8660,Minarai Chameleon,"Comedy, Kids, Music",Music,1,5.77,140,48766,-1
32191,Okitegami Kyouko no Bibouroku x Monogatari,Supernatural,ONA,1,5.77,1771,1497,5
3473,Souseiki,Parody,Movie,1,5.77,959,5218,4
25891,Stitch to Suna no Wakusei,"Adventure, Comedy, Kids, Sci-Fi",Special,1,5.77,198,48766,-1
11789,Wish Me Mell,"Fantasy, Kids, Magic",ONA,2,5.77,227,7345,7
4709,Aesop&#039;s World,Kids,TV,26,5.76,261,26895,5
31908,"Ai think so,",Music,Music,1,5.77,203,12431,3
29822,Channel 5.5 2nd Season,"Comedy, Parody",ONA,4,5.76,277,1530,5
13089,Hana to Mogura,Comedy,Movie,1,5.76,210,7081,7
4939,Macross Fufonfia,"Comedy, Parody",ONA,20,5.76,2189,1530,3
9361,Molly Star-Racer,"Mecha, Music",Music,1,5.76,914,6814,5
8162,Mugen Shinshi: Bouken Katsugeki-hen,"Fantasy, Horror, Mystery",OVA,1,5.76,418,4463,5
3886,Super Mario Brothers: Peach-hime Kyuushutsu Daisakusen!,"Adventure, Comedy, Shounen",Movie,1,5.76,2029,3152,6
30425,Wake Up! Dodo,Music,Music,1,5.76,140,12431,3
7155,Beat Shot!!,"Ecchi, Sports",OVA,1,5.75,303,6268,-1
5624,Biohazard 4D-Executer,"Action, Adventure, Horror, Military",Special,1,5.75,2423,384,5
1811,Bounty Dog: Getsumen no Ibu,"Action, Sci-Fi, Space",OVA,2,5.75,1752,3680,8
19137,EDEN,Music,Music,1,5.75,1159,2431,10
32761,Gekkou Shokudou,Music,Music,1,5.75,92,12431,4
27793,It Girl,Music,Music,1,5.75,961,2744,9
6305,Life no Color,"Music, School",Movie,1,5.75,1441,3434,10
6684,Marie &amp; Gali Special,Comedy,Special,1,5.75,407,6814,4
32699,Minions x Godzilla x Toho Cinema Collaboration Tokubetsu Eizou,Comedy,Special,1,5.75,123,12431,4
22943,Mugen Senshi Valis,"Action, Adventure, Fantasy",Special,1,5.75,215,12431,4
2069,Onna Senshi Efe &amp; Jira: Gude no Monshou,"Adventure, Fantasy",Movie,1,5.75,545,6384,4
25639,Toilet no Kamisama,Music,Music,1,5.75,165,4570,7
21591,Wasure-boshi,"Fantasy, Music",ONA,1,5.75,451,12431,4
31880,B Who I Want 2 B,Music,Music,1,5.74,413,5705,-1
1776,Bulg-eunmae,"Martial Arts, Super Power",Movie,1,5.74,582,5202,7
9324,Elf 17,"Adventure, Comedy, Martial Arts, Mecha",OVA,1,5.74,584,10796,6
1611,Galerians: Rion,"Adventure, Drama, Horror, Military, Mystery, Psychological, Sci-Fi, Shounen, Supernatural",OVA,3,5.74,2002,4209,6
17707,Glass no Kamen Desu ga,"Comedy, Parody",TV,3,5.74,773,17095,4
28077,"Go! Go! 575: Meippai ni, Hajiketeru?",Slice of Life,Special,1,5.74,1628,1145,-1
1759,Jigen Sengokushi: Kuro no Shishi - Jinnai-hen,"Action, Adventure, Historical, Sci-Fi, Shounen",OVA,1,5.74,1950,3541,-1
32875,Shokupan Mimi Specials,Comedy,Special,4,5.74,122,10194,9
8704,Uchuu Hikoushi no Uta,"Fantasy, Kids, Music",Music,1,5.74,351,11145,8
1622,Kai Doh Maru,"Action, Fantasy, Historical, Magic",OVA,1,5.73,5712,123,5
17811,Kyoto Animation: Hassou-hen,Fantasy,Special,1,5.73,2246,294,6
24011,Lance N&#039; Masques,Fantasy,TV,12,5.73,31827,54,-1
21089,Lost Forest,Music,Music,1,5.72,302,12431,5
23375,Minarai Diva,Music,TV,10,5.73,982,342,-1
3640,Monkey Punch no Sekai: Alice,"Action, Comedy, Ecchi",OVA,1,5.73,715,3500,5
23835,Moonrakers,"Drama, Sci-Fi, Space",ONA,1,5.73,1013,661,8
24199,Oosouji,Music,Music,1,5.73,346,3325,-1
354,UG☆Ultimate Girls,"Comedy, Ecchi, Magic, Sci-Fi",TV,12,5.73,6025,310,-1
28775,White Fantasy,"Fantasy, Sports",Special,1,5.73,503,611,-1
28813,Bamboo Blade: Fanfu-Fufe-Fo,"Comedy, Parody",Special,2,5.72,484,8719,10
17245,Christmas,"Music, Supernatural",Music,1,5.72,356,12431,4
15893,Crash!,"Comedy, Shoujo",Special,3,5.7,1015,1539,-1
13259,Kyoto Animation: Ajisai-hen,Magic,Special,1,5.72,2682,294,6
2780,Kyoufu no Bio Ningen Saishuu Kyoushi,"Action, Adventure, Comedy, School, Supernatural",OVA,1,5.72,1628,392,4
7524,Mahou no Pen,Historical,Movie,1,5.72,152,7249,7
33910,Marine Bloomin&#039;,Music,Music,1,5.72,123,27364,-1
30576,Pareo wa Emerald,Music,Music,1,5.72,128,12431,3
28401,Q Transformers: Kaette Kita Convoy no Nazo,"Mecha, Parody, Slice of Life",TV,13,5.72,404,342,-1
6390,R20: Ginga Kuukou,Sci-Fi,Special,1,5.72,563,11359,4
32781,Refrain,Music,Music,1,5.72,104,12431,3
10407,Shimanchu MiRiKa,Slice of Life,Special,1,5.72,267,12431,4
12603,Tora-chan to Hanayome,Drama,Movie,1,5.72,386,3152,5
3929,Ugokie Kori no Tatehiki,"Comedy, Supernatural",Movie,1,5.72,580,4954,7
1745,Wild 7 Another Bouryaku Unga,"Action, Adventure, Police, Shounen",TV,13,5.72,339,22557,-1
1244,Ankoku Shindenshou Takegami,"Action, Drama, Mecha, Sci-Fi, Supernatural",OVA,3,5.71,912,5938,5
2053,Capricorn,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",OVA,1,5.71,1207,1180,7
4150,Cosmos Pink Shock,"Comedy, Parody, Sci-Fi, Space",OVA,1,5.71,981,6417,7
10417,Gyo,Horror,OVA,1,5.71,27005,17,4
31618,Kanojo ga Kanji wo Suki na Riyuu.,"School, Slice of Life",ONA,2,5.71,449,51270,7
5051,Macross XX,"Action, Mecha",Special,1,5.71,1609,5102,-1
22469,Minihams no Kekkon Song,"Kids, Music",Music,1,5.71,147,12431,3
3743,Murder,"Mystery, Parody, Vampire",Movie,1,5.71,963,139,7
2785,OZ,"Action, Drama, Military, Sci-Fi, Shoujo",OVA,2,5.71,720,7114,6
1027,Psychic Force,"Action, Sci-Fi, Shounen, Super Power",OVA,2,5.71,1069,3204,4
1338,Shin Megami Tensei: Tokyo Mokushiroku,"Action, Horror, Sci-Fi",OVA,2,5.71,2871,3615,-1
12501,Ai Mai! Moe Can Change!,"Comedy, Sci-Fi",OVA,1,5.7,4953,462,7
31904,Big Order (TV),"Action, Shounen, Super Power",TV,10,5.7,84079,38,7
10780,Dead Heat,"Action, Mecha, Sci-Fi, Sports",OVA,1,5.69,495,7249,7
6777,Densha Kamo Shirenai,Music,Music,1,5.7,528,6369,10
24123,Kaette Kita Top wo Nerae! Kagaku Kouza,"Comedy, Mecha, Sci-Fi",Special,2,5.7,864,3017,5
21663,Last Orders,"Action, Samurai, Sci-Fi",Special,1,5.7,395,12431,6
20869,Nulu-chan to Boku,"Comedy, Fantasy",ONA,1,5.7,141,12431,3
25271,Shinano Mainichi Shinbun,Slice of Life,Special,1,5.71,1153,17,-1
3070,Wakusei Daikaiju Negadon,"Action, Fantasy, Mecha, Military, Sci-Fi, Space",Movie,1,5.7,812,640,8
24437,World Fool News,"Comedy, Slice of Life",ONA,6,5.7,268,12431,4
11447,Yuureisen,Supernatural,Movie,1,5.7,609,7081,7
2453,Dennou Sentai Voogie&#039;s★Angel,"Action, Drama, Mecha, Military, Sci-Fi",OVA,3,5.69,1132,753,8
13083,Fushigi na Kusuri,Slice of Life,Movie,1,5.69,218,7081,7
1160,Gundress,"Action, Mecha, Sci-Fi",Movie,1,5.69,2005,1180,1
20329,Koroshiya-san: The Hired Gun,"Action, Comedy, Police, Seinen, Thriller",TV,10,5.69,4608,745,7
19925,KY Kei JC Kuukichan,"Comedy, School",ONA,6,5.69,394,4262,7
6978,Kyoufu Densetsu Kaiki! Frankenstein,"Drama, Horror, Sci-Fi",Special,1,5.69,578,8083,5
